GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,PRODSVC2012.id,PRODSVC2012.display-label,PRODSVC2012.annotation.id,YEAR.id,ESTAB,TVALLN,RCPTOT,LINE_PCT,LINEALL_PCT,LINE_COV,KB_PCT
Geographic identifier code,Id2,Geographic area name,Id,2012 NAICS code,Meaning of 2012 NAICS code,Id,Products and services code,Meaning of Products and services code,Id,Year,Number of establishments,"Total sales of estabs reporting product line ($1,000)","Sales ($1,000)",Product line sales as % of total sales of estabs reporting line (%),Product line sales as % of total sales of all estabs (%),Response coverage of product lines inquiry (%),Percent of sales accounted for by industry (%)
0100000US,,United States,,44-45,Retail trade,,20000,Industry total,,2012,,ECONF$X,,ECONF$X,,,ECONF$X
0100000US,,United States,,44-45,Retail trade,,20100,Groceries & other food items for human consumption off the premises,,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20130,Alcoholic beverages served for immediate consumption,,2012,,,,,ECONF$Z,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20140,"Packaged liquor, wine, & beer",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20150,"Cigars, cigarettes, tobacco, & smokers' accessories, excl sales from vending machines operated by others",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20160,"Drugs, health aids, beauty aids, incl cosmetics",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20180,"Household soaps, detergents, cleaners, & cleaning supplies",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20190,"Paper & related products, including paper towels, toilet tissue, wraps, bags, foils, etc.",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20200,"Men's wear, incl accessories",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20220,"Women's, juniors', & misses' wear, incl accessories",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20240,"Children's wear, incl boys', girls', & infants' & toddlers' clothing & accessories",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20250,Costumes & unisex clothing,,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20260,"Footwear, incl accessories",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20270,"Sewing, knitting, needlework goods, incl fabrics, patterns, sewing supplies, notions, yarns, laces, trimmings, needlework kits, etc.",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20280,"Curtains, draperies, blinds, slipcovers, bed & table coverings",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20300,Major household appliances,,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20310,Small household appliances & personal care appliances,,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20320,"TVs, DVD/Blu-ray players & recorders, camcorders, portable video players, e-book readers,DVDs, Blu-ray Discs, etc.",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20330,"Audio equipment, musical instruments (new & used), radios, audio electronic components, CDs, records, tapes, audio books, sheet music, accessories",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20340,"Furniture, sleep equipment & outdoor/patio furniture",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20360,Flooring & floor coverings,,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20370,"New & used computer hardware, software, & supplies, incl computer game software & tablet computers",,2012,,,,,,ECONF$X,
0100000US,,United States,,44-45,Retail trade,,20380,Kitchenware & home furnishings,,2012,,,,,,ECONF$X,
