TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--April 2002
Adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      Apr      Mar      Feb
   Code                                                              adv.     prel.    final    Apr(r)   Mar(r)

                Retail & food services, total....................   300,267  296,619  296,468  288,819  285,716

                 Total (excl. motor vehicle &  parts)............   227,864  225,558  224,817  218,852  216,855

                   Retail .......................................   272,057  268,566  268,410  262,346  259,189

                GAFO.............................................       (*)   79,191   79,208   74,745   73,861

   441          Motor vehicle & parts dealers....................    72,403   71,061   71,651   69,967   68,861
   4411,4412     Auto & other motor veh. dealers.................    66,264   64,961   65,468   63,846   62,797

   442          Furniture & home furnishings stores..............     7,762    7,875    7,883    7,556    7,532

   443          Electronics & appliance stores....................    7,669    7,662    7,659    7,068    7,082
   44311,13      Appl., T.V. &  camera...........................       (*)    5,456    5,440    5,022    5,000
   44312         Computer & software stores......................       (*)    2,206    2,219    2,046    2,082

   444          Building material & garden eq. & supplies dealers    26,522   25,830   25,396   25,124   24,378
   4441          Building mat. & supplies dealers................       (*)   22,425   22,286   21,378   21,095

   445          Food & beverage stores...........................    40,011   40,111   40,179   39,094   38,979
   4451          Grocery stores..................................    35,978   36,067   36,128   35,264   35,114
   4453          Beer, wine & liquor stores......................       (*)    2,639    2,634    2,505    2,498

   446          Health & personal care stores....................    15,252   14,972   15,053   13,910   13,950
   44611         Pharmacies & drug stores........................       (*)   12,569   12,653   11,692   11,731

   447          Gasoline stations................................    19,236   18,856   18,133   20,756   19,930

   448          Clothing & clothing accessories stores...........    14,739   14,639   14,686   14,199   14,165
   44811         Men's clothing stores...........................       (*)      874      873      891      911
   44812         Women's clothing stores.........................       (*)    2,869    2,910    2,728    2,750
   4482          Shoe stores.....................................       (*)    1,819    1,859    1,840    1,808

   451          Sporting goods, hobby, book & music stores.......     7,379    7,386    7,340    6,890    6,877

   452          General merchandise stores.......................    38,428   37,965   37,917   35,425   34,511
   4521          Department stores (ex. L.D.)....................    19,401   19,284   19,373   19,093   18,853
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   18,681   18,544   16,332   15,658
   45291          Warehouse clubs & superstores..................       (*)   15,573   15,425   13,338   12,774
   45299          All other gen. merchandise stores..............       (*)    3,108    3,119    2,994    2,884

   453          Miscellaneous store retailers....................     9,478    9,223    9,346    9,225    9,466

   454          Nonstore retailers...............................    13,178   12,986   13,167   13,132   13,458
   4541          Electronic shopping & mail-order houses.........       (*)    9,096    9,322    8,958    9,064

   722          Food services & drinking places..................    28,210   28,053   28,058   26,473   26,527
 
 
  
