TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--July 2002

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      Jul      Jun      May
   Code                                                              adv.     prel.    final    Jul(r)   Jun(r)

                Retail & food services, total....................   304,279  300,748  296,567  290,367  289,681

                 Total (excl. motor vehicle &  parts)............   228,454  227,976  226,735  219,815  219,155

                   Retail .......................................   275,649  272,410  268,439  263,562  262,956

                GAFO.............................................       (*)   79,792   78,987   76,094   74,828

   441          Motor vehicle & parts dealers....................    75,825   72,772   69,832   70,552   70,526
   4411,4412     Auto & other motor veh. dealers.................    69,644   66,604   63,710   64,411   64,394

   442          Furniture & home furnishings stores..............     7,746    7,859    7,943    7,699    7,608

   443          Electronics & appliance stores....................    7,783    7,865    7,779    7,271    7,161
   44311,13      Appl., T.V. &  camera...........................       (*)    5,602    5,576    5,180    5,097
   44312         Computer & software stores......................       (*)    2,263    2,203    2,091    2,064

   444          Building material & garden eq. & supplies dealers    25,874   26,177   26,028   24,933   24,934
   4441          Building mat. & supplies dealers................       (*)   22,468   22,493   21,469   21,396

   445          Food & beverage stores...........................    40,209   40,099   40,027   39,386   39,315
   4451          Grocery stores..................................    36,094   35,989   35,946   35,425   35,386
   4453          Beer, wine & liquor stores......................       (*)    2,656    2,636    2,545    2,546

   446          Health & personal care stores....................    15,437   15,273   15,229   14,254   14,142
   44611         Pharmacies & drug stores........................       (*)   12,939   12,881   12,004   11,934

   447          Gasoline stations................................    19,792   19,280   19,307   19,687   20,504

   448          Clothing & clothing accessories stores...........    14,466   14,653   14,300   14,224   14,033
   44811         Men's clothing stores...........................       (*)      865      862      890      896
   44812         Women's clothing stores.........................       (*)    2,882    2,783    2,717    2,686
   4482          Shoe stores.....................................       (*)    1,814    1,780    1,841    1,802

   451          Sporting goods, hobby, book & music stores.......     7,412    7,386    7,361    7,037    6,945

   452          General merchandise stores.......................    38,436   38,315   37,901   36,187   35,426
   4521          Department stores (ex. L.D.)....................    19,036   19,063   18,926   19,370   19,027
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   19,252   18,975   16,817   16,399
   45291          Warehouse clubs & superstores..................       (*)   16,039   15,841   13,830   13,471
   45299          All other gen. merchandise stores..............       (*)    3,213    3,134    2,987    2,928

   453          Miscellaneous store retailers....................     9,385    9,507    9,414    9,413    9,455

   454          Nonstore retailers...............................    13,284   13,224   13,318   12,919   12,907
   4541          Electronic shopping & mail-order houses.........       (*)    9,246    9,340    9,013    8,971

   722          Food services & drinking places..................    28,630   28,338   28,128   26,805   26,725
 
 
  
