TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--June 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2003     2003     2003     2002     2002
   NAICS                       Kind of Business                      Jun      May      Apr
   Code                                                              adv.     prel.    final    Jun(r)   May(r)

                Retail & food services, total....................   310,417  308,814  308,675  297,813  293,870

                 Total (excl. motor vehicle &  parts)............   235,995  234,328  234,054  227,289  226,469

                   Retail .......................................   280,955  279,291  279,601  269,880  266,228

                GAFO.............................................       (*)   79,601   78,868   78,049   77,352

   441          Motor vehicle & parts dealers....................    74,422   74,486   74,621   70,524   67,401
   4411,4412     Auto & other motor veh. dealers.................    68,069   68,078   68,236   64,267   61,199

   442          Furniture & home furnishings stores..............     8,248    8,205    8,111    7,854    7,919

   443          Electronics & appliance stores....................    7,678    7,688    7,563    7,549    7,499
   44311,13      Appl., T.V. &  camera...........................       (*)    5,598    5,488    5,441    5,423
   44312         Computer & software stores......................       (*)    2,090    2,075    2,108    2,076

   444          Building material & garden eq. & supplies dealers    26,602   25,938   25,982   25,064   25,163
   4441          Building mat. & supplies dealers................       (*)   22,556   22,699   21,913   22,183

   445          Food & beverage stores...........................    42,102   41,872   41,979   40,868   40,842
   4451          Grocery stores..................................    37,990   37,740   37,864   36,877   36,870
   4453          Beer, wine & liquor stores......................       (*)    2,652    2,665    2,619    2,609

   446          Health & personal care stores....................    15,738   15,617   15,591   14,978   14,940
   44611         Pharmacies & drug stores........................       (*)   13,393   13,335   12,721   12,689

   447          Gasoline stations................................    21,101   20,836   21,745   19,935   20,037

   448          Clothing & clothing accessories stores...........    14,789   14,605   14,379   14,370   14,071
   44811         Men's clothing stores...........................       (*)      822      813      832      815
   44812         Women's clothing stores.........................       (*)    2,865    2,823    2,886    2,814
   4482          Shoe stores.....................................       (*)    1,769    1,752    1,819    1,809

   451          Sporting goods, hobby, book & music stores.......     6,894    6,692    6,756    6,725    6,861

   452          General merchandise stores.......................    39,076   38,974   38,703   38,170   37,657
   4521          Department stores (ex. L.D.)....................    18,054   18,013   17,885   19,007   18,821
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   20,961   20,818   19,163   18,836
   45291          Warehouse clubs & superstores..................       (*)   17,720   17,588   16,129   15,884
   45299          All other gen. merchandise stores..............       (*)    3,241    3,230    3,034    2,952

   453          Miscellaneous store retailers....................     8,673    8,783    8,634    8,810    8,664

   454          Nonstore retailers...............................    15,632   15,595   15,537   15,033   15,174
   4541          Electronic shopping & mail-order houses.........       (*)   10,106   10,057    9,625    9,776

   722          Food services & drinking places..................    29,462   29,523   29,074   27,933   27,642
 
 
 
  
