TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--October 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2003     2003     2003     2002     2002
   NAICS                       Kind of Business                      Oct      Sep      Aug
   Code                                                              adv.     prel.    final    Oct(r)   Sep(r)

                Retail & food services, total....................   318,490  319,438  320,703  300,048  298,239

                 Total (excl. motor vehicle &  parts)............   243,974  243,493  243,088  229,680  227,362

                   Retail .......................................   287,835  289,362  290,121  272,321  270,361

                GAFO.............................................       (*)   82,517   82,464   79,055   77,480

   441          Motor vehicle & parts dealers....................    74,516   75,945   77,615   70,368   70,877
   4411,4412     Auto & other motor veh. dealers.................    67,888   69,288   71,066   64,138   64,625

   442          Furniture & home furnishings stores..............     8,702    8,615    8,530    7,850    7,936

   443          Electronics & appliance stores....................    8,123    8,123    8,090    7,534    7,454
   44311,13      Appl., T.V. &  camera...........................       (*)    5,856    5,874    5,485    5,434
   44312         Computer & software stores......................       (*)    2,267    2,216    2,049    2,020

   444          Building material & garden eq. & supplies dealers    28,244   27,790   27,433   25,113   25,217
   4441          Building mat. & supplies dealers................       (*)   24,331   24,002   22,112   22,254

   445          Food & beverage stores...........................    42,488   42,892   42,781   41,080   40,855
   4451          Grocery stores..................................    38,076   38,529   38,459   37,097   36,873
   4453          Beer, wine & liquor stores......................       (*)    2,792    2,761    2,591    2,598

   446          Health & personal care stores....................    16,300   16,219   16,177   15,254   15,258
   44611         Pharmacies & drug stores........................       (*)   13,952   13,813   12,959   12,981

   447          Gasoline stations................................    21,868   22,231   22,139   20,901   20,372

   448          Clothing & clothing accessories stores...........    15,147   15,126   14,989   14,484   13,860
   44811         Men's clothing stores...........................       (*)      861      869      819      808
   44812         Women's clothing stores.........................       (*)    2,981    2,906    2,817    2,764
   4482          Shoe stores.....................................       (*)    1,839    1,849    1,817    1,720

   451          Sporting goods, hobby, book & music stores.......     6,631    6,777    6,993    6,954    6,864

   452          General merchandise stores.......................    40,543   40,534   40,436   38,767   37,925
   4521          Department stores (ex. L.D.)....................    18,322   18,457   18,482   19,073   18,577
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   22,077   21,954   19,694   19,348
   45291          Warehouse clubs & superstores..................       (*)   18,728   18,634   16,590   16,311
   45299          All other gen. merchandise stores..............       (*)    3,349    3,320    3,104    3,037

   453          Miscellaneous store retailers....................     8,744    8,696    8,796    8,791    8,816

   454          Nonstore retailers...............................    16,529   16,414   16,142   15,225   14,927
   4541          Electronic shopping & mail-order houses.........       (*)   10,432   10,296    9,738    9,627

   722          Food services & drinking places..................    30,655   30,076   30,582   27,727   27,878
 
 
 
