TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--December 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2001     2001     2001     2000     2000
   NAICS                       Kind of business                      Dec      Nov      Oct
   code                                                              adv.     prel.    final    Dec(r)   Nov(r)

                Retail & food services, total....................   295,108  295,423  304,657  283,604  283,399

                 Total (excl. motor vehicle &  parts)............   218,395  218,598  218,972  214,929  215,409

                   Retail .......................................   267,643  268,433  277,928  257,898  257,565

                GAFO.............................................       (*)   76,008   75,125   72,752   73,757

   441          Motor vehicle & parts dealers....................    76,713   76,825   85,685   68,675   67,990
   4411,4412     Auto & other motor veh. dealers.................    70,745   70,872   79,651   62,388   61,922

   442          Furniture & home furnishings stores..............     7,947    7,839    7,506    7,247    7,684

   443          Electronics & appliance stores....................    7,883    7,732    7,431    7,172    7,196
   44311         Appl., T.V. &  camera..........................        (*)    5,468    5,368    5,106    5,103
   44312         Computer & software stores......................       (*)    2,264    2,063    2,066    2,093

   444          Building material & garden eq. & supplies dealers    23,903   24,365   24,453   23,382   22,988
   4441          Building mat. & supplies dealers................       (*)   21,519   21,481   20,204   19,813

   445          Food & beverage stores...........................    40,628   40,593   40,503   39,640   39,216
   4451          Grocery stores..................................    36,624   36,680   36,642   35,955   35,476
   4453          Beer, wine & liquor stores......................       (*)    2,549    2,532    2,446    2,490

   446          Health & personal care stores....................    14,770   14,717   14,789   13,631   13,617
   44611         Pharmacies & drug stores........................       (*)   12,721   12,767   11,627   11,678

   447          Gasoline stations................................    16,940   17,683   18,960   20,334   20,723

   448          Clothing & clothing accessories stores...........    14,228   13,873   14,047   14,287   14,206
   44811         Men's clothing stores...........................       (*)      854      871      888      896
   44812         Women's clothing stores.........................       (*)    2,589    2,607    2,688    2,703
   4482          Shoe stores.....................................       (*)    1,809    1,797    1,842    1,850

   451          Sporting goods, hobby, book & music stores.......     7,540    7,800    7,520    6,627    6,671

   452          General merchandise stores.......................    35,305   35,138   35,090   33,886   34,418
   4521          Department stores (ex. L.D.)....................    19,952   19,832   19,589   19,406   19,900
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,306   15,501   14,480   14,518
   45291          Warehouse clubs & superstores..................       (*)   11,912   12,269   11,601   11,604
   45299          All other gen. merchandise stores..............       (*)    3,394    3,232    2,879    2,914

   453          Miscellaneous store retailers....................     9,268    9,416    9,421    8,781    9,064

   454          Nonstore retailers...............................    12,518   12,452   12,523   14,236   13,792
   4541          Electronic shopping & mail-order houses.........       (*)    8,861    8,767    9,467    9,460

   722          Food services & drinking places..................    27,465   26,990   26,729   25,706   25,834
 
  
