TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--August 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2001     2001     2001     2000     2000
   NAICS                       Kind of business                      Aug      Jul      Jun
   code                                                              adv.     prel.    final    Aug(r)   Jul(r)

                Retail & food services, total....................   293,083  292,128  291,651  283,230  283,035

                 Total (excl. motor vehicle &  parts)............   220,806  219,720  219,666  214,203  213,808

                   Retail .......................................   265,819  265,199  264,785  257,826  257,362

                GAFO.............................................       (*)   75,223   74,534   73,581   73,305

   441          Motor vehicle & parts dealers....................    72,277   72,408   71,985   69,027   69,227
   4411,4412     Auto & other motor veh. dealers.................    66,133   66,234   65,829   62,862   63,143

   442          Furniture & home furnishings stores..............     7,650    7,655    7,662    7,748    7,748

   443          Electronics & appliance stores....................    7,282    7,263    7,225    7,262    7,169
   44311         Appl., T.V., &  camera..........................       (*)    5,230    5,191    5,034    4,982
   44312         Computer & software stores......................       (*)    2,033    2,034    2,228    2,187

   444          Building material & garden eq. & supplies dealers    24,585   24,362   24,503   23,074   22,875
   4441          Building mat. & supplies dealers................       (*)   21,212   21,347   19,896   19,862

   445          Food & beverage stores...........................    40,019   39,955   39,903   38,963   38,935
   4451          Grocery stores..................................    36,056   36,050   36,026   35,320   35,286
   4453          Beer, wine & liquor stores......................       (*)    2,518    2,514    2,424    2,405

   446          Health & personal care stores....................    14,448   14,448   14,272   13,388   13,218
   44611         Pharmacies & drug stores........................       (*)   12,499   12,308   11,436   11,266

   447          Gasoline stations................................    20,103   19,830   20,734   20,419   20,659

   448          Clothing & clothing accessories stores...........    14,241   14,356   14,117   14,102   13,863
   44811         Men's clothing stores...........................       (*)      874      870      893      906
   44812         Women's clothing stores.........................       (*)    2,593    2,547    2,730    2,695
   4482          Shoe stores.....................................       (*)    1,869    1,826    1,846    1,806

   451          Sporting goods, hobby, book & music stores.......     7,213    7,167    7,090    6,707    6,747

   452          General merchandise stores.......................    35,185   35,062   34,741   34,236   34,216
   4521          Department stores (ex. L.D.)....................    19,898   19,783   19,704   19,782   19,800
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,279   15,037   14,454   14,416
   45291          Warehouse clubs & superstores..................       (*)   12,115   11,921   11,575   11,550
   45299          All other gen. merchandise stores..............       (*)    3,164    3,116    2,879    2,866

   453          Miscellaneous store retailers....................     9,497    9,516    9,525    8,916    9,014

   454          Nonstore retailers...............................    13,319   13,177   13,028   13,984   13,691
   4541          Electronic shopping & mail-order houses.........       (*)    9,285    9,098    9,482    9,324

   722          Food services & drinking places..................    27,264   26,929   26,866   25,404   25,673
 
  
 
 
