TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--November 2002

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      Nov      Oct      Sep
   Code                                                              adv.     prel.    final    Nov(r)   Oct(r)

                Retail & food services, total....................   302,529  301,421  301,181  296,406  304,043

                 Total (excl. motor vehicle &  parts)............   231,373  230,227  228,464  220,365  220,258

                   Retail .......................................   274,467  273,437  273,048  269,632  277,416

                GAFO.............................................       (*)   80,764   79,404   77,592   76,440

   441          Motor vehicle & parts dealers....................    71,156   71,194   72,717   76,041   83,785
   4411,4412     Auto & other motor veh. dealers.................    65,038   65,049   66,532   70,055   77,763

   442          Furniture & home furnishings stores..............     8,209    8,026    8,013    7,740    7,592

   443          Electronics & appliance stores....................    7,980    7,908    7,830    7,683    7,356
   44311,13      Appl., T.V. &  camera...........................       (*)    5,662    5,610    5,413    5,298
   44312         Computer & software stores......................       (*)    2,246    2,220    2,270    2,058

   444          Building material & garden eq. & supplies dealers    26,782   26,457   26,441   25,051   25,079
   4441          Building mat. & supplies dealers................       (*)   23,046   23,014   21,752   21,752

   445          Food & beverage stores...........................    40,524   40,150   40,113   39,929   39,878
   4451          Grocery stores..................................    36,377   36,057   36,004   35,926   35,950
   4453          Beer, wine & liquor stores......................       (*)    2,631    2,644    2,604    2,569

   446          Health & personal care stores....................    15,716   15,666   15,634   14,668   14,717
   44611         Pharmacies & drug stores........................       (*)   13,199   13,273   12,321   12,504

   447          Gasoline stations................................    20,141   20,054   19,639   18,018   18,797

   448          Clothing & clothing accessories stores...........    14,582   14,768   13,992   13,897   14,074
   44811         Men's clothing stores...........................       (*)      846      845      873      887
   44812         Women's clothing stores.........................       (*)    2,788    2,761    2,766    2,763
   4482          Shoe stores.....................................       (*)    1,801    1,753    1,799    1,763

   451          Sporting goods, hobby, book & music stores.......     7,412    7,449    7,453    7,621    7,243

   452          General merchandise stores.......................    38,868   38,754   38,283   37,044   36,647
   4521          Department stores (ex. L.D.)....................    18,662   18,919   18,705   19,348   19,149
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   19,835   19,578   17,696   17,498
   45291          Warehouse clubs & superstores..................       (*)   16,517   16,313   14,609   14,484
   45299          All other gen. merchandise stores..............       (*)    3,318    3,265    3,087    3,014

   453          Miscellaneous store retailers....................     9,384    9,526    9,576    9,327    9,442

   454          Nonstore retailers...............................    13,713   13,485   13,357   12,613   12,806
   4541          Electronic shopping & mail-order houses.........       (*)    9,365    9,323    8,802    8,877

   722          Food services & drinking places..................    28,062   27,984   28,133   26,774   26,627
 
  
 
