TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--May 2002

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      May      Apr      Mar
   Code                                                              adv.     prel.    final    May(r)   Apr(r)

                Retail & food services, total....................   297,029  299,674  296,199  290,536  288,366

                 Total (excl. motor vehicle &  parts)............   227,114  227,980  225,560  219,629  218,664

                   Retail .......................................   269,045  271,605  268,196  263,925  261,920

                GAFO.............................................       (*)   79,603   79,188   74,729   74,617

   441          Motor vehicle & parts dealers....................    69,915   71,694   70,639   70,907   69,702
   4411,4412     Auto & other motor veh. dealers.................    63,820   65,545   64,542   64,811   63,594

   442          Furniture & home furnishings stores..............     8,009    7,935    7,935    7,582    7,540

   443          Electronics & appliance stores....................    7,844    7,679    7,714    7,076    7,066
   44311,13      Appl., T.V. &  camera...........................       (*)    5,547    5,507    5,031    4,998
   44312         Computer & software stores......................       (*)    2,132    2,207    2,045    2,068

   444          Building material & garden eq. & supplies dealers    26,154   26,269   25,755   25,103   25,129
   4441          Building mat. & supplies dealers................       (*)   22,665   22,256   21,401   21,420

   445          Food & beverage stores...........................    40,182   39,993   40,128   39,288   39,057
   4451          Grocery stores..................................    36,130   35,931   36,080   35,391   35,228
   4453          Beer, wine & liquor stores......................       (*)    2,654    2,639    2,526    2,505

   446          Health & personal care stores....................    15,333   15,327   15,004   14,073   13,882
   44611         Pharmacies & drug stores........................       (*)   12,985   12,621   11,804   11,645

   447          Gasoline stations................................    18,991   19,606   18,775   21,174   20,756

   448          Clothing & clothing accessories stores...........    14,339   14,747   14,673   14,023   14,169
   44811         Men's clothing stores...........................       (*)      889      889      893      872
   44812         Women's clothing stores.........................       (*)    2,881    2,875    2,674    2,726
   4482          Shoe stores.....................................       (*)    1,852    1,829    1,814    1,831

   451          Sporting goods, hobby, book & music stores.......     7,415    7,338    7,365    6,892    6,898

   452          General merchandise stores.......................    37,965   38,295   37,874   35,409   35,311
   4521          Department stores (ex. L.D.)....................    18,895   19,315   19,210   19,093   19,011
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   18,980   18,664   16,316   16,300
   45291          Warehouse clubs & superstores..................       (*)   15,825   15,541   13,339   13,338
   45299          All other gen. merchandise stores..............       (*)    3,155    3,123    2,977    2,962

   453          Miscellaneous store retailers....................     9,295    9,339    9,219    9,559    9,226

   454          Nonstore retailers...............................    13,603   13,383   13,115   12,839   13,184
   4541          Electronic shopping & mail-order houses.........       (*)    9,348    9,167    8,936    8,958

   722          Food services & drinking places..................    27,984   28,069   28,003   26,611   26,446
 
 
  
