TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--December 2002

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      Dec      Nov      Oct
   Code                                                              adv.     prel.    final    Dec(r)   Nov(r)

                Retail & food services, total....................   307,970  304,198  301,551  294,328  296,278

                 Total (excl. motor vehicle &  parts)............   231,207  231,096  230,333  221,574  220,423

                   Retail .......................................   279,015  275,565  273,236  266,434  269,532

                GAFO.............................................       (*)   80,184   80,616   78,705   77,549

   441          Motor vehicle & parts dealers....................    76,763   73,102   71,218   72,754   75,855
   4411,4412     Auto & other motor veh. dealers.................    70,647   66,979   65,074   66,653   69,900

   442          Furniture & home furnishings stores..............     8,093    8,092    7,968    7,838    7,754

   443          Electronics & appliance stores....................    7,900    7,852    7,843    7,810    7,763
   44311,13      Appl., T.V. &  camera...........................       (*)    5,621    5,619    5,526    5,456
   44312         Computer & software stores......................       (*)    2,231    2,224    2,284    2,307

   444          Building material & garden eq. & supplies dealers    26,039   26,517   26,314   24,866   24,937
   4441          Building mat. & supplies dealers................       (*)   23,027   22,882   21,753   21,729

   445          Food & beverage stores...........................    40,174   40,580   40,170   40,094   39,932
   4451          Grocery stores..................................    35,961   36,467   36,078   35,996   35,926
   4453          Beer, wine & liquor stores......................       (*)    2,617    2,623    2,669    2,609

   446          Health & personal care stores....................    15,628   15,607   15,576   14,631   14,668
   44611         Pharmacies & drug stores........................       (*)   13,231   13,175   11,966   12,334

   447          Gasoline stations................................    20,399   20,251   20,074   17,488   18,018

   448          Clothing & clothing accessories stores...........    14,797   14,680   14,805   14,377   13,976
   44811         Men's clothing stores...........................       (*)      847      849      877      870
   44812         Women's clothing stores.........................       (*)    2,834    2,800    2,814    2,758
   4482          Shoe stores.....................................       (*)    1,812    1,811    1,820    1,790

   451          Sporting goods, hobby, book & music stores.......     7,464    7,528    7,493    7,343    7,458

   452          General merchandise stores.......................    38,453   38,344   38,684   37,413   36,969
   4521          Department stores (ex. L.D.)....................    18,258   18,304   18,957   19,285   19,265
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   20,040   19,727   18,128   17,704
   45291          Warehouse clubs & superstores..................       (*)   16,776   16,448   14,938   14,609
   45299          All other gen. merchandise stores..............       (*)    3,264    3,279    3,190    3,095

   453          Miscellaneous store retailers....................     9,124    9,249    9,472    9,356    9,387

   454          Nonstore retailers...............................    14,181   13,763   13,619   12,464   12,815
   4541          Electronic shopping & mail-order houses.........       (*)    9,488    9,426    8,686    8,950

   722          Food services & drinking places..................    28,955   28,633   28,315   27,894   26,746
 
 
 
