TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--July 2004

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (In Millions of dollars)


                                                                     2004     2004     2004     2003     2003
   NAICS                       Kind of Business                      Jul      Jun      May
   Code                                                              adv.     prel.    final    Jul(r)   Jun(r)

                Retail & food services, total....................   336,495  334,204  335,920  315,863  312,329

                 Total (excl. motor vehicle &  parts)............   258,279  257,816  257,147  239,495  236,718

                   Retail .......................................   304,010  301,901  303,683  285,888  282,585

                GAFO.............................................       (*)   84,567   84,417   80,755   80,010

   441          Motor vehicle & parts dealers....................    78,216   76,388   78,773   76,368   75,611
   4411,4412     Auto & other motor veh. dealers.................    71,242   69,446   71,776   69,588   68,867

   442          Furniture & home furnishings stores..............     8,777    8,679    8,455    8,225    8,224

   443          Electronics & appliance stores....................    8,510    8,491    8,435    7,965    7,819
   44311,13      Appl., T.V. &  camera...........................       (*)    6,128    6,077    5,676    5,541
   44312         Computer & software stores......................       (*)    2,363    2,358    2,289    2,278

   444          Building material & garden eq. & supplies dealers    30,351   30,680   30,514   27,369   26,655
   4441          Building mat. & supplies dealers................       (*)   27,589   27,332   24,082   23,456

   445          Food & beverage stores...........................    43,956   43,914   43,863   42,317   42,089
   4451          Grocery stores..................................    39,351   39,349   39,309   38,113   37,955
   4453          Beer, wine & liquor stores......................       (*)    2,807    2,812    2,678    2,628

   446          Health & personal care stores....................    16,930   16,981   16,846   16,182   15,907
   44611         Pharmacies & drug stores........................       (*)   14,511   14,380   13,717   13,565

   447          Gasoline stations................................    25,966   26,103   26,064   21,897   21,410

   448          Clothing & clothing accessories stores...........    15,670   15,684   15,766   15,084   14,863
   44811         Men's clothing stores...........................       (*)      946      939      864      878
   44812         Women's clothing stores.........................       (*)    3,027    3,016    2,853    2,773
   4482          Shoe stores.....................................       (*)    1,901    1,930    1,909    1,854

   451          Sporting goods, hobby, book & music stores.......     6,835    6,749    6,715    6,581    6,673

   452          General merchandise stores.......................    42,076   41,656   41,728   39,555   39,071
   4521          Department stores (ex. L.D.)....................    17,695   17,655   17,779   18,000   17,864
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   24,001   23,949   21,555   21,207
   45291          Warehouse clubs & superstores..................       (*)   20,541   20,450   18,240   17,919
   45299          All other gen. merchandise stores..............       (*)    3,460    3,499    3,315    3,288

   453          Miscellaneous store retailers....................     9,200    9,109    9,416    8,724    8,742

   454          Nonstore retailers...............................    17,523   17,467   17,108   15,621   15,521
   4541          Electronic shopping & mail-order houses.........       (*)   11,188   11,213   10,135   10,041

   722          Food services & drinking places..................    32,485   32,303   32,237   29,975   29,744
 
  
 
