TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--March 2002

Adjusted for seasonal variations, holiday, and trading-day 
differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      Mar      Feb      Jan
   Code                                                              adv.     prel.    final    Mar(r)   Feb(r)

                Retail & food services, total....................   297,342  296,705  296,099  287,134  287,977

                 Total (excl. motor vehicle &  parts)............   224,445  223,520  223,452  216,795  217,497

                   Retail .......................................   269,701  268,961  268,511  260,753  261,759

                GAFO.............................................       (*)   78,289   78,030   73,605   74,088

   441          Motor vehicle & parts dealers....................    72,897   73,185   72,647   70,339   70,480
   4411,4412     Auto & other motor veh. dealers.................    66,794   67,004   66,527   64,274   64,425

   442          Furniture & home furnishings stores..............     7,984    7,997    7,914    7,606    7,638

   443          Electronics & appliance stores....................    7,755    7,720    7,647    7,085    7,127
   44311,13      Appl., T.V. &  camera...........................       (*)    5,562    5,475    5,036    5,048
   44312         Computer & software stores......................       (*)    2,158    2,172    2,049    2,079

   444          Building material & garden eq. & supplies dealers    25,065   24,888   24,947   24,102   23,940
   4441          Building mat. & supplies dealers................       (*)   22,022   22,065   20,805   20,688

   445          Food & beverage stores...........................    41,015   40,876   40,911   39,724   39,811
   4451          Grocery stores..................................    37,090   36,887   36,984   35,921   36,030
   4453          Beer, wine & liquor stores......................       (*)    2,603    2,573    2,471    2,474

   446          Health & personal care stores....................    15,098   15,139   15,114   14,081   13,922
   44611         Pharmacies & drug stores........................       (*)   13,116   13,108   12,066   11,998

   447          Gasoline stations................................    18,698   18,005   18,105   19,961   20,704

   448          Clothing & clothing accessories stores...........    14,737   14,776   14,699   14,175   14,460
   44811         Men's clothing stores...........................       (*)      852      839      898      902
   44812         Women's clothing stores.........................       (*)    2,797    2,740    2,674    2,788
   4482          Shoe stores.....................................       (*)    1,887    1,853    1,812    1,808

   451          Sporting goods, hobby, book & music stores.......     7,644    7,474    7,740    7,065    7,102

   452          General merchandise stores.......................    36,513   36,597   36,380   34,057   34,185
   4521          Department stores (ex. L.D.)....................    20,567   20,638   20,593   19,343   19,571
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,959   15,787   14,714   14,614
   45291          Warehouse clubs & superstores..................       (*)   12,601   12,401   11,674   11,569
   45299          All other gen. merchandise stores..............       (*)    3,358    3,386    3,040    3,045

   453          Miscellaneous store retailers....................     9,239    9,365    9,364    9,372    9,104

   454          Nonstore retailers...............................    13,056   12,939   13,043   13,186   13,286
   4541          Electronic shopping & mail-order houses.........       (*)    9,269    9,364    8,999    8,895

   722          Food services & drinking places..................    27,641   27,744   27,588   26,381   26,218
 
 
 

 
 
