TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--November 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2003     2003     2003     2002     2002
   NAICS                       Kind of Business                      Nov      Oct      Sep
   Code                                                              adv.     prel.    final    Nov(r)   Oct(r)

                Retail & food services, total....................   322,356  319,495  319,621  301,630  299,924

                 Total (excl. motor vehicle &  parts)............   245,264  244,359  243,383  230,368  229,496

                   Retail .......................................   291,577  288,813  289,594  273,522  272,197

                GAFO.............................................       (*)   82,512   82,423   78,562   78,988

   441          Motor vehicle & parts dealers....................    77,092   75,136   76,238   71,262   70,428
   4411,4412     Auto & other motor veh. dealers.................    70,396   68,465   69,564   65,022   64,204

   442          Furniture & home furnishings stores..............     8,730    8,644    8,608    8,019    7,905

   443          Electronics & appliance stores....................    8,564    8,382    8,253    7,449    7,593
   44311,13      Appl., T.V. &  camera...........................       (*)    6,016    5,919    5,412    5,540
   44312         Computer & software stores......................       (*)    2,366    2,334    2,037    2,053

   444          Building material & garden eq. & supplies dealers    28,204   28,116   27,692   25,398   25,110
   4441          Building mat. & supplies dealers................       (*)   24,744   24,306   22,301   22,112

   445          Food & beverage stores...........................    42,692   42,799   42,931   41,523   41,034
   4451          Grocery stores..................................    38,334   38,375   38,549   37,521   37,060
   4453          Beer, wine & liquor stores......................       (*)    2,809    2,798    2,589    2,588

   446          Health & personal care stores....................    16,608   16,392   16,285   15,194   15,269
   44611         Pharmacies & drug stores........................       (*)   14,055   13,972   13,013   12,946

   447          Gasoline stations................................    22,170   21,831   22,245   20,935   20,942

   448          Clothing & clothing accessories stores...........    15,230   15,071   15,064   14,409   14,535
   44811         Men's clothing stores...........................       (*)      850      858      818      822
   44812         Women's clothing stores.........................       (*)    3,001    2,993    2,878    2,811
   4482          Shoe stores.....................................       (*)    1,873    1,849    1,810    1,793

   451          Sporting goods, hobby, book & music stores.......     6,753    6,788    6,811    6,906    6,883

   452          General merchandise stores.......................    40,334   40,291   40,332   38,447   38,608
   4521          Department stores (ex. L.D.)....................    17,875   18,080   18,266   18,437   18,931
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   22,211   22,066   20,010   19,677
   45291          Warehouse clubs & superstores..................       (*)   18,828   18,707   16,920   16,573
   45299          All other gen. merchandise stores..............       (*)    3,383    3,359    3,090    3,104

   453          Miscellaneous store retailers....................     8,751    8,842    8,746    8,565    8,720

   454          Nonstore retailers...............................    16,449   16,521   16,389   15,415   15,170
   4541          Electronic shopping & mail-order houses.........       (*)   10,465   10,426    9,837    9,692

   722          Food services & drinking places..................    30,779   30,682   30,027   28,108   27,727
 
 
 
