GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,PSCODE.id,PSCODE.display-label,PSCODE.annotation.id,YEAR.id,ESTAB,TVALLN,RCPTOT,LINE_PCT,LINEALL_PCT,LINE_COV,KB_PCT
Geographic identifier code,Id2,Geographic area name,Id,2007 NAICS code,Meaning of 2007 NAICS code,Id,Products and services code,Meaning of Products and services code,Id,Year,Number of establishments,"Total sales, receipts, or revenue of establishments with the product line ($1,000)","Sales ($1,000)","Sales, receipts, or revenue of product line as % of total sales, receipts, or revenue of estabs with the product line (%)","Sales, receipts, or revenue of product line as percent of total sales, receipts, or revenue of industry (%)","Sales, receipts, or revenue of establishments reporting product lines as percent of total sales, receipts, or revenue (%)",Broad line sls for industry as % of sector tot broad line sls (%)
0100000US,,United States,,44-45,Retail trade,,20000,Industry total,,2007,,E$X,,E$X,,,E$X
0100000US,,United States,,44-45,Retail trade,,20100,"Groceries and other food items for human consumption off the premises, including bottled, canned, or packaged soft drinks; candy; gum; packaged snacks; etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20130,Alcoholic beverages prepared and served or dispensed for immediate consumption,,2007,,,,,E$Z,E$X,
0100000US,,United States,,44-45,Retail trade,,20140,"Packaged liquor, wine, and beer",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20150,"Cigars, cigarettes, tobacco, and smokers' accessories, excluding sales from vending machines operated by others",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20160,"Drugs, health aids, beauty aids, including cosmetics",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20180,"Soaps, detergents, and household cleaners",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20190,"Paper and related products, including paper towels, toilet tissue, wraps, bags, foils, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20200,"Men's wear, including accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20220,"Women's, juniors', and misses' wear, including accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20240,"Children's wear, including boys' (sizes 2 to 7 and 8 to 20), girls' (sizes 4 to 6x and 7 to 14), and infants' and toddlers' clothing and accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20260,"Footwear, including accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20270,"Sewing, knitting materials and supplies, needlework goods, including fabrics, patterns, sewing supplies, notions, yarns, laces, trimmings, needlework kits, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20280,"Curtains, draperies, blinds, slipcovers, bed and table coverings",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20300,"Major household appl, incl vacuum cleaners, sewing machines, refrigerators, freezers, dehumidifiers, room air-conditioners, dishwashers, ranges, microwaves, washers & dryers, outdoor gas grills, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20310,"Small electric appliances, including mixers; blenders; can openers; toasters; coffee makers; fry pans; and personal care appliances, such as hair dryers, curling irons, shavers, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20320,"Televisions, video players and recorders, video cameras, video tapes, DVDs, etc., including electronic game/DVD combination devices, parts, and accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20330,"Audio equipment, musical instruments, radios, stereos, compact discs, records, tapes, audio books, sheet music, accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20340,"Furniture, sleep equipment and outdoor/patio furniture",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20360,Flooring and floor coverings,,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20370,"Computer hardware, software, and supplies, including computer game software",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20380,"Kitchenware and home furnishings, incl cookware, cooking accessories, dinnerware, glassware, giftware, decorative accessories, clocks, mirrors, closet and bathroom access, outdoor charcoal grills, etc",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20400,"Jewelry, including watches, watch attachments, novelty jewelry, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20420,Books,,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20440,Photographic equipment and supplies,,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20460,"Toys, hobby goods, and games, including stuffed animals, video and electronic games,  electronic game devices, and wheel goods, except bicycles",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20490,"Optical goods, including eyeglasses, contact lenses, sunglasses, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20500,"Sporting goods, including saddlery, boats, personal watercraft, snowmobiles, all-terrain vehicles (ATVs), golf cars, and other motorized sport vehicles, bicycles, parts and accessories, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20580,"Recreational vehicles, including camping trailers, travel trailers, truck campers, motor homes, parts and accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20600,"Hardware, tools, and plumbing and electrical supplies, including ceiling fans and light fixtures",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20620,"Lawn, garden, and farm equipment and supplies; cut flowers; plants and shrubs; fertilizers; animal feed, other than for pets; etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20640,"Dimensional lumber & other building/structural materials & supplies, including heating stoves & prefabricated fireplaces; spas, hot tubs, & saunas; stock kitchen & bathroom cabinets to be installed",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20670,Paint and sundries,,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20680,"Manufactured (mobile) homes, excluding modular homes",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20690,Wallpaper and other flexible wallcoverings,,2007,,,,,E$Z,E$X,
0100000US,,United States,,44-45,Retail trade,,20700,"Cars, trucks, motorcycles, & oth powered transp vehicles, incl all outright sls plus the fair sls value of all motor vehicles marketed under leases negotiated in 2007, transp & dealer prep chgs, etc",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20720,Automotive fuels,,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20730,"Automotive lubricants, including oil, greases, etc.",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20740,"Automotive tires, tubes, batteries, parts, accessories",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20780,"Household fuels, including oil, LP gas, wood, coal",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20790,Crude oil,,2007,,,,,E$Z,E$X,
0100000US,,United States,,44-45,Retail trade,,20800,"Pets, pet foods, and pet supplies",,2007,,,,,,E$X,
0100000US,,United States,,44-45,Retail trade,,20850,All other merchandise,,2007,,,,,,E$X,
